Azimuth	EH. Real part=	2400000000	2450000000	EH. Imaginary part=	2400000000.1	2450000000.1	EV. Real part=	2400000000.2	2450000000.2	EV. Imaginary part=	2400000000.3	2450000000.3	EH LogMag	EV LogMag
-1.3613568165555803	-0.9654255231539559	-0.5538050991951109	0.7164823381315121	0.16448395549241002	-0.913807743867045	-0.8055701268280059	-0.21897445985604397	-0.0638375191930738	0.23765202169737001	0.00898100355662494	-0.21226998449483	-0.0709734682946988	-0.41758461648420675	-30.359196258745015
-1.3089969389957499	-0.8513771237400259	-0.653303067364956	0.609519830204089	0.299939699118208	-0.78731472361094	-0.8797232782474609	-0.222483767949875	-0.0892378868885274	0.252099677583697	0.0262098141119874	-0.22546180593779103	-0.105376943182605	-2.0480421231930563	-29.920195471211002
-1.25663706143592	-0.6776992628253171	-0.6870548653516979	0.48388123264697097	0.38314981650946	-0.624972530587804	-0.876247283092736	-0.209952063798903	-0.119914804665862	0.23470175022501302	0.0594174610750653	-0.21573044461594298	-0.143063412444269	-5.00743168431727	-30.447060753292398
-1.20427718387609	-0.463136263234992	-0.648513938861009	0.355494557524959	0.40374410212674106	-0.44345006477625293	-0.7945095398982671	-0.18249796938070398	-0.155101295000549	0.186302055143712	0.106581892020597	-0.18240639799145603	-0.18096506810035198	-9.741727942702788	-31.085604129761293
-1.15191730631626	-0.231215810005169	-0.5414397429269729	0.23999929227208103	0.36256788270566404	-0.26065436001805803	-0.646966415220154	-0.14308590284764	-0.190678266611444	0.114858475158441	0.16008167968379802	-0.129493498461222	-0.21327560345125302	-16.87852419363586	-30.769484078676335
-1.09955742875643	-0.00497696394081652	-0.37787475534134296	0.150157437939271	0.26941489870389995	-0.0927923083461856	-0.45460848506955104	-0.0958996363192887	-0.220364077365411	0.033041348421199	0.20907070888849602	-0.06464921835249701	-0.23328812128077	-26.226642244218688	-29.392139239089087
-1.0471975511966	0.19779979275157197	-0.17437702938985	0.0941231222584567	0.138524948707633	0.047893056856311	-0.240394481764316	-0.0455890923843551	-0.237680188419082	-0.04536383298477901	0.242874550384659	0.00270288172132668	-0.235721384839975	-28.41914458942775	-27.957932764072005
-0.994837673636768	0.367500775337628	0.0522964160562925	0.0750099371100573	-0.0164670144833623	0.154209781377828	-0.0229259047282642	0.00343791890871811	-0.238016840526964	-0.10907674292676499	0.254254801402376	0.0635764991537167	-0.21866631638569697	-20.000539474527006	-27.38653903728139
-0.9424777960769379	0.502994477697333	0.28879084743089195	0.09177796215696199	-0.186390192509964	0.223796860780352	0.18759348896358496	0.0475525246303174	-0.22011277619052	-0.151861611651757	0.24147612914826103	0.111335535515316	-0.184427093562773	-12.456814819101451	-28.03923140698241
-0.890117918517108	0.609476272762099	0.527097716811773	0.141031125441298	-0.368021438815187	0.257858491542528	0.389977551909673	0.0842115647510137	-0.186482545869328	-0.17330956241220802	0.20855643812159602	0.142835093398577	-0.138940629174662	-6.794393506544086	-29.840532294744328
